dist_top, dist_bottom, dist_left, dist_right, dist_head_tail, dist_candy, move, score, result
499.0, 471.0, 398.0, 549.0, 252.85766747322495, 384.0,0,0,1
659.0, 311.0, 398.0, 549.0, 341.4703501037828, 224.0,1,0,1
851.0, 119.0, 398.0, 549.0, 431.7128675404522, -1,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 652.604780858982,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 737.7811328571638,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 547.7517685959581,1,0,1
819.0, 151.0, 302.0, 645.0, 97.32420048477151, 452.54833995939043,2,0,1
755.0, 215.0, 174.0, 773.0, 97.32420048477151, 590.0508452667448,0,0,1
883.0, 87.0, 110.0, 837.0, 97.32420048477151, 640.0,2,0,1
962.0, 8.0, 94.0, 853.0, 96.33794683301072, 660.7397369615362,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 1044.0234671692012,3,0,1
947.0, 23.0, 78.0, 869.0, 47.0, 996.6343361534359,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 928.0,1,0,1
883.0, 87.0, 238.0, 709.0, 115.76268828944843, 837.5201490113536,1,0,1
755.0, 215.0, 238.0, 709.0, 169.26015479137433, 749.7839688870388,1,0,1
595.0, 375.0, 238.0, 709.0, 258.68320393871727, 658.920329023168,2,0,1
563.0, 407.0, 142.0, 805.0, 240.4703723954367, 731.1142181629352,1,0,1
467.0, 503.0, 110.0, 837.0, 300.74573978695025, 729.7122720634483,2,0,1
403.0, 567.0, 46.0, 901.0, 335.18054836162554, 778.5936038781721,1,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, -1,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, -1,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 448.0,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 457.961788799022,3,0,1
947.0, 23.0, 238.0, 709.0, 127.0, 500.4328126731899,3,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 569.126523718584,3,0,1
947.0, 23.0, 494.0, 453.0, 255.0, 655.8544045746738,1,0,1
851.0, 119.0, 526.0, 421.0, 246.41834347304587, 620.5038275466155,2,0,1
787.0, 183.0, 430.0, 517.0, 155.08062419270823, 505.14255413694855,1,0,1
691.0, 279.0, 366.0, 581.0, 198.72845795205075, 400.0812417497226,2,0,1
627.0, 343.0, 270.0, 677.0, 239.40969069776602, 285.3226244096321,2,0,1
627.0, 343.0, 110.0, 837.0, 295.3116997343654, 159.40200751558933,3,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 703.9552542598144,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 633.5676759431466,3,0,1
947.0, 23.0, 238.0, 709.0, 127.0, 550.5488170907281,2,0,1
947.0, 23.0, 398.0, 549.0, 207.0, 475.7141999141922,3,0,1
947.0, 23.0, 526.0, 421.0, 271.0, 449.14140312378237,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 955.9168373870187,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 803.8532204326857,1,0,1
819.0, 151.0, 238.0, 709.0, 111.42710621747295, 709.6393450197079,3,0,1
723.0, 247.0, 366.0, 581.0, 111.42710621747295, 570.8975389682461,2,0,1
723.0, 247.0, 526.0, 421.0, 144.0, 411.2468844866791,0,0,1
851.0, 119.0, 590.0, 357.0, 111.42710621747295, 381.2033578026301,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 672.0,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 683.8954598474828,2,0,1
947.0, 23.0, 302.0, 645.0, 159.0, 730.7208769427626,0,0,1
970.0, 0.0, 0.0, 947.0, 175.5135322418189, 695.1618516575834,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 760.2532472801415,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 659.6969000988257,1,0,1
691.0, 279.0, 46.0, 901.0, 156.02884348735012, 515.9844958911071,2,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 704.6821978736231,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 608.8415228940943,3,0,1
755.0, 215.0, 174.0, 773.0, 135.7645019878171, 527.7575200790606,3,0,1
755.0, 215.0, 334.0, 613.0, 190.62528688503002, 587.4419120219462,1,0,1
627.0, 343.0, 398.0, 549.0, 158.39823231336896, 520.9222590751906,1,0,1
435.0, 535.0, 398.0, 549.0, 209.53758612716717, 400.95885075653337,2,0,1
339.0, 631.0, 270.0, 677.0, 158.39823231336896, 243.70473938764508,0,0,1
467.0, 503.0, 206.0, 741.0, 137.90213921473443, 275.27440854536405,0,0,1
659.0, 311.0, 206.0, 741.0, 209.53758612716717, 445.7084248698918,1,0,1
851.0, 119.0, 206.0, 741.0, 224.0, 628.700246540432,2,0,1
915.0, 55.0, 46.0, 901.0, 161.69724796668618, 672.0,3,0,1
970.0, 0.0, 0.0, 947.0, 186.9545399288287, 728.4538420517803,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 634.4265126868517,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 524.8390229394153,3,0,1
787.0, 183.0, 206.0, 741.0, 139.08630414242805, 385.33102652135346,0,0,1
915.0, 55.0, 270.0, 677.0, 142.3938200906205, 444.5582076623937,0,0,1
962.0, 8.0, 254.0, 693.0, 143.83671297690307, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 471.59410513703415,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 978.9141944011232,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 864.592389510803,0,0,1
691.0, 279.0, 78.0, 869.0, 166.24379687675568, 747.0475219154401,0,0,1
563.0, 407.0, 78.0, 869.0, 233.10512649875378, 665.876865493914,1,0,1
403.0, 567.0, 78.0, 869.0, 315.03968004046726, 588.3128419472075,3,0,1
339.0, 631.0, 174.0, 773.0, 318.7977415227404, 475.7141999141922,1,0,1
211.0, 759.0, 238.0, 709.0, 386.855270094644, 385.33102652135346,2,0,1
147.0, 823.0, 142.0, 805.0, 370.48751665879377, 481.06548410793306,3,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 647.6055898461656,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 536.4177476556868,0,0,1
691.0, 279.0, 78.0, 869.0, 166.24379687675568, 386.6574711550263,1,0,1
531.0, 439.0, 78.0, 869.0, 249.07227866625382, 249.92798962901293,3,0,1
467.0, 503.0, 174.0, 773.0, 258.48791074245617, 143.10835055998655,2,0,1
467.0, 503.0, 334.0, 613.0, 295.0254226333724, 160.0,0,0,1
595.0, 375.0, 398.0, 549.0, 237.30571000294114, 301.8873962258113,0,0,1
755.0, 215.0, 398.0, 549.0, 237.35627229968034, 445.7084248698918,3,0,1
819.0, 151.0, 494.0, 453.0, 318.3237345847777, 544.0,1,0,1
723.0, 247.0, 558.0, 389.0, 305.9836596944353, 499.85597925802585,2,0,1
659.0, 311.0, 430.0, 517.0, 115.12167476196652, 373.18092127009925,1,0,1
659.0, 311.0, 398.0, 549.0, -1, 357.77087639996637,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 643.0933058273893,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 544.2949568019163,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 475.7141999141922,3,0,1
819.0, 151.0, 142.0, 805.0, 104.30723848324239, 364.85613603172413,0,0,1
915.0, 55.0, 174.0, 773.0, 96.56603957913983, 429.32505167995964,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 987.4416438453464,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 931.8540658279063,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, 791.6362801185908,2,0,1
755.0, 215.0, 110.0, 837.0, 137.00364958642524, 773.3149423100526,1,0,1
659.0, 311.0, 46.0, 901.0, 181.2181006411887, 719.1105617358154,3,0,1
595.0, 375.0, 174.0, 773.0, 119.4026800369238, 601.2254152977899,3,0,1
595.0, 375.0, 366.0, 581.0, 226.27416997969522, 547.7517685959581,1,0,1
467.0, 503.0, 430.0, 517.0, 181.9505427307102, 416.0,3,0,1
403.0, 567.0, 558.0, 389.0, 183.0027322200409, 374.550397143028,0,0,1
531.0, 439.0, 622.0, 325.0, 137.00364958642524, 516.9758214849123,2,0,1
627.0, 343.0, 494.0, 453.0, 151.64761785138597, 579.5446488407947,1,0,1
499.0, 471.0, 430.0, 517.0, 137.00364958642524, 448.0,1,0,1
307.0, 663.0, 430.0, 517.0, 226.27416997969522, 256.0,2,0,1
243.0, 727.0, 302.0, 645.0, 181.9505427307102, 230.7552816296953,1,0,1
115.0, 855.0, 206.0, 741.0, 181.46625030566977, 232.96351645697658,2,0,1
51.0, 919.0, 78.0, 869.0, 183.0027322200409, 352.0,0,0,1
179.0, 791.0, 15.0, 932.0, 137.00364958642524, 434.2913768427828,0,0,1
371.0, 599.0, 15.0, 932.0, 227.26416347501865, 524.0467536394058,0,0,1
563.0, 407.0, 15.0, 932.0, 256.0, 659.0667644480337,2,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 496.5168677900077,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 474.7725771356219,1,0,1
883.0, 87.0, 78.0, 869.0, 60.53924347066124, 395.8181400592954,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, -1,3,0,1
947.0, 23.0, 270.0, 677.0, 143.0, -1,1,0,1
851.0, 119.0, 334.0, 613.0, 161.69724796668618, -1,0,0,1
691.0, 279.0, 334.0, 613.0, 227.69497139814047, -1,0,0,1
531.0, 439.0, 334.0, 613.0, 316.26729201736936, -1,2,0,1
467.0, 503.0, 238.0, 709.0, 309.45758998609165, -1,2,0,1
467.0, 503.0, 78.0, 869.0, 315.6263613832026, -1,0,0,1
595.0, 375.0, 46.0, 901.0, 208.75104790156144, -1,3,0,1
627.0, 343.0, 174.0, 773.0, 73.06161783043132, -1,0,0,1
723.0, 247.0, 206.0, 741.0, 36.22154055254967, -1,3,0,1
787.0, 183.0, 302.0, 645.0, 130.11533345459327, -1,3,0,1
787.0, 183.0, 334.0, 613.0, -1, -1,1,0,0
-1, -1, -1, -1, -1, -1,1,0,1
947.0, 23.0, 15.0, 932.0, -1, 708.0346036741424,2,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 878.5083949513516,2,0,1
947.0, 23.0, 78.0, 869.0, 47.0, 869.316973261192,1,0,1
883.0, 87.0, 142.0, 805.0, 79.30952023559341, 800.6397442045954,1,0,1
723.0, 247.0, 142.0, 805.0, 165.55965692160635, 640.7995006240252,2,0,1
691.0, 279.0, 46.0, 901.0, 160.5801980320114, 621.3276108463232,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 914.418394390664,3,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 815.8431221748456,0,0,1
962.0, 8.0, 157.0, 790.0, 64.76109943476871, 814.9417157073259,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 1041.1690544767455,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
-1, -1, -1, -1, -1, -1,0,0,1
947.0, 23.0, 15.0, 932.0, -1, 741.242875176551,2,0,1
970.0, 0.0, 0.0, 947.0, 26.92582403567252, 759.3819855645773,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 920.4178398966417,0,0,1
962.0, 8.0, 61.0, 886.0, 21.213203435596427, 883.0141561719155,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 829.805398873736,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 738.7773683593725,3,0,1
947.0, 23.0, 238.0, 709.0, 127.0, 618.0226533064949,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 860.36329535842,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 800.0,1,0,1
883.0, 87.0, 174.0, 773.0, 90.02777349240623, 710.5153059575846,3,0,1
819.0, 151.0, 270.0, 677.0, 150.94369811290565, 603.7747924516226,3,0,1
819.0, 151.0, 430.0, 517.0, 237.69097584889502, 536.4177476556868,2,0,1
819.0, 151.0, 558.0, 389.0, 309.438200615244, 512.9990253402048,1,0,1
723.0, 247.0, 622.0, 325.0, 328.39762483915746, 417.22895393296955,2,0,1
659.0, 311.0, 526.0, 421.0, 230.53416232740864, 357.77087639996637,2,0,1
659.0, 311.0, 398.0, 549.0, 147.36349615830918, 400.95885075653337,2,0,1
659.0, 311.0, 238.0, 709.0, 186.03494295427404, 497.80317395532944,2,0,1
659.0, 311.0, 110.0, 837.0, 271.977940281928, 595.2344076076248,1,0,1
563.0, 407.0, 46.0, 901.0, 343.7513636336589, 601.2254152977899,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 640.7503413967097,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 576.0,1,0,1
755.0, 215.0, 46.0, 901.0, 123.06502346320826, 448.0,1,0,1
595.0, 375.0, 46.0, 901.0, 205.0219500443794, 288.0,1,0,1
467.0, 503.0, 46.0, 901.0, 270.0074073057997, 160.0,0,0,1
339.0, 631.0, 46.0, 901.0, 334.0059879702758, -1,1,0,1
243.0, 727.0, 46.0, 901.0, 382.00130889828114, -1,3,0,1
179.0, 791.0, 110.0, 837.0, 389.29680193908604, -1,2,0,1
179.0, 791.0, 270.0, 677.0, 382.87334720505163, -1,2,0,1
179.0, 791.0, 398.0, 549.0, 418.7600745056768, -1,3,0,1
179.0, 791.0, 526.0, 421.0, 474.01476770244193, -1,3,0,1
179.0, 791.0, 686.0, 261.0, 555.8201147853504, -1,3,0,1
179.0, 791.0, 814.0, 133.0, 624.7119336142059, -1,1,0,1
83.0, 887.0, 846.0, 101.0, 642.6484264354812, -1,0,0,1
970.0, 0.0, 0.0, 947.0, 675.8180228434279, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, -1,1,0,1
851.0, 119.0, 142.0, 805.0, 93.53608929178085, -1,1,0,1
723.0, 247.0, 142.0, 805.0, 165.55965692160635, -1,0,0,1
595.0, 375.0, 142.0, 805.0, 235.9364321167886, -1,3,0,1
531.0, 439.0, 238.0, 709.0, 252.76471272707352, -1,0,0,1
627.0, 343.0, 270.0, 677.0, 152.620444239951, -1,1,0,1
755.0, 215.0, 270.0, 677.0, 106.6255128944288, -1,2,0,1
787.0, 183.0, 174.0, 773.0, 61.204574992397426, -1,2,0,1
787.0, 183.0, 142.0, 805.0, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 877.8524933039719,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 774.6379799622531,3,0,1
947.0, 23.0, 302.0, 645.0, 159.0, 656.5851049178622,1,0,1
819.0, 151.0, 366.0, 581.0, 181.1767093199344, 520.9222590751906,2,0,1
755.0, 215.0, 238.0, 709.0, 134.35028842544403, 587.4419120219462,2,0,1
755.0, 215.0, 78.0, 869.0, 194.982050455933, 731.1142181629352,3,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 961.7322912328566,2,0,1
947.0, 23.0, 78.0, 869.0, 47.0, 903.3980296635586,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 787.095928079926,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 972.7820927628139,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 921.35552312883,1,0,1
883.0, 87.0, 206.0, 741.0, 102.41581909060729, 839.961903898028,3,0,1
851.0, 119.0, 334.0, 613.0, 174.28998823799375, 778.5936038781721,2,0,1
851.0, 119.0, 494.0, 453.0, 264.51843035977663, 768.6663775657161,0,0,1
947.0, 23.0, 558.0, 389.0, 264.66015944981217, 869.316973261192,3,0,1
970.0, 0.0, 0.0, 947.0, 320.87692344573486, 1000.1064943294789,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 704.0916133572392,2,0,1
947.0, 23.0, 206.0, 741.0, 80.0, 601.2254152977899,3,0,1
947.0, 23.0, 398.0, 549.0, 80.0, 547.7517685959581,0,0,1
962.0, 8.0, 447.0, 500.0, 37.16180835212409, 559.2012160215677,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 948.9704947994959,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 702.0434459490381,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 647.9506154021308,0,0,1
970.0, 0.0, 0.0, 947.0, 112.37882362794157, 729.4635014858522,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 950.7560149691402,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 837.5201490113536,3,0,1
787.0, 183.0, 206.0, 741.0, 139.08630414242805, 704.7268974574476,3,0,1
787.0, 183.0, 398.0, 549.0, 245.5402207378661, 601.2254152977899,1,0,1
659.0, 311.0, 462.0, 485.0, 265.1490147068248, 458.1702740248433,0,0,1
499.0, 471.0, 462.0, 485.0, 270.79512551004314, 320.0,3,0,1
435.0, 535.0, 590.0, 357.0, 262.41951146970763, 202.3857702507763,2,0,1
435.0, 535.0, 782.0, 165.0, 279.42798714516766, 230.7552816296953,2,0,1
-1, -1, -1, -1, -1, -1,3,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, -1,1,0,1
883.0, 87.0, 270.0, 677.0, 103.22790320451152, -1,1,0,1
691.0, 279.0, 270.0, 677.0, 144.0, -1,1,0,1
499.0, 471.0, 270.0, 677.0, 144.0, -1,2,0,1
435.0, 535.0, 110.0, 837.0, 122.37646832622684, -1,1,0,1
307.0, 663.0, 46.0, 901.0, 111.42710621747295, -1,1,0,1
115.0, 855.0, 46.0, 901.0, 144.0, -1,3,0,1
51.0, 919.0, 174.0, 773.0, 111.42710621747295, -1,0,0,1
179.0, 791.0, 270.0, 677.0, 111.42710621747295, -1,1,0,1
371.0, 599.0, 270.0, 677.0, 144.0, -1,0,0,1
595.0, 375.0, 270.0, 677.0, 144.0, -1,1,0,1
787.0, 183.0, 270.0, 677.0, 144.0, -1,1,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 1003.8012751536033,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, -1,1,0,1
723.0, 247.0, 46.0, 901.0, 140.05713120009278, -1,0,0,1
531.0, 439.0, 46.0, 901.0, 237.00843866833097, -1,1,0,1
371.0, 599.0, 46.0, 901.0, 318.0062892459833, -1,0,0,1
211.0, 759.0, 46.0, 901.0, 398.0012562794243, -1,1,0,1
51.0, 919.0, 46.0, 901.0, 478.0010460239601, -1,1,0,1
970.0, 0.0, 0.0, 947.0, 459.2101915245349, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 791.5560624491483,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 725.4901791202966,0,0,1
755.0, 215.0, 46.0, 901.0, 123.06502346320826, 647.9506154021308,0,0,1
627.0, 343.0, 46.0, 901.0, 189.02380802428036, 588.3128419472075,3,0,1
563.0, 407.0, 110.0, 837.0, 202.3857702507763, 505.9644256269407,2,0,1
563.0, 407.0, 270.0, 677.0, 240.0, 357.77087639996637,0,0,1
659.0, 311.0, 302.0, 645.0, 190.07366992826755, 385.33102652135346,2,0,1
691.0, 279.0, 206.0, 741.0, 68.18357573492314, 480.0,1,0,1
595.0, 375.0, 174.0, 773.0, 94.2443632266673, 458.1702740248433,3,0,1
563.0, 407.0, 174.0, 773.0, 125.87692401707312, 445.7084248698918,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 1041.1690544767455,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 960.0,3,0,1
947.0, 23.0, 302.0, 645.0, 159.0, 873.4300200931956,0,0,1
962.0, 8.0, 350.0, 597.0, 160.70158679988197, 865.1664579721061,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 729.4497926519687,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 704.7268974574476,1,0,1
851.0, 119.0, 238.0, 709.0, 123.76186811776881, 608.8415228940943,2,0,1
787.0, 183.0, 110.0, 837.0, 117.13667231059623, 552.4056480522262,1,0,1
659.0, 311.0, 46.0, 901.0, 214.21717951648975, 445.7084248698918,3,0,1
595.0, 375.0, 174.0, 773.0, 176.70597047072292, 353.45155254999236,1,0,1
467.0, 503.0, 238.0, 709.0, 231.69160537231383, 226.27416997969522,1,0,1
275.0, 695.0, 238.0, 709.0, 307.28000260348864, -1,2,0,1
211.0, 759.0, 110.0, 837.0, 241.3565826738521, 101.19288512538814,0,0,1
307.0, 663.0, 46.0, 901.0, 150.5456741324705, 172.32527382830412,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
-1, -1, -1, -1, -1, -1,2,0,1
947.0, 23.0, 15.0, 932.0, -1, 186.07794065928394,1,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 904.1067414857606,1,0,1
819.0, 151.0, 110.0, 837.0, 80.0, 800.0,3,0,1
755.0, 215.0, 238.0, 709.0, 80.0, 675.0407395113276,0,0,1
883.0, 87.0, 302.0, 645.0, 80.0, 611.3591415853696,3,0,1
962.0, 8.0, 287.0, 660.0, 64.76109943476871, 639.201063828902,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 1138.7014534108578,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 1041.8445181503812,2,0,1
947.0, 23.0, 270.0, 677.0, 143.0, 951.4283998283844,2,0,1
947.0, 23.0, 430.0, 517.0, 223.0, 852.0657251644383,3,0,1
947.0, 23.0, 590.0, 357.0, 303.0, 773.3149423100526,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, -1,2,0,1
947.0, 23.0, 302.0, 645.0, 159.0, -1,0,0,1
962.0, 8.0, 318.0, 629.0, 144.77914214416384, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 984.9756342164003,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 884.3172507646789,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 814.5870119269027,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 749.7839688870388,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 729.9321886312454,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 1041.1690544767455,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 923.0211265187812,1,0,1
851.0, 119.0, 238.0, 709.0, 113.35784048754634, 825.8232256360922,1,0,1
659.0, 311.0, 238.0, 709.0, 160.0, 678.8225099390856,3,0,1
563.0, 407.0, 366.0, 581.0, 119.40686747419514, 520.9222590751906,3,0,1
563.0, 407.0, 558.0, 389.0, 160.0, 416.0,0,0,1
691.0, 279.0, 622.0, 325.0, 119.40686747419514, 520.9222590751906,3,0,1
787.0, 183.0, 750.0, 197.0, 119.40686747419514, 608.8415228940943,2,0,1
787.0, 183.0, 936.0, 11.0, 154.0, 645.9009211945745,0,0,1
-1, -1, -1, -1, -1, -1,3,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 1053.7480723588537,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 971.8127391632609,1,0,1
851.0, 119.0, 142.0, 805.0, 93.53608929178085, 896.3771527655086,2,0,1
787.0, 183.0, 46.0, 901.0, 111.77208953938367, 957.0809788100482,3,0,1
970.0, 0.0, 0.0, 947.0, 142.21462653327893, 1078.1099201843938,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 201.43733516902967,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 90.50966799187809,2,0,1
947.0, 23.0, 302.0, 645.0, 159.0, 115.37764081484765,2,0,1
947.0, 23.0, 494.0, 453.0, 255.0, 295.0254226333724,1,0,1
819.0, 151.0, 558.0, 389.0, 207.1955597979841, 357.77087639996637,1,0,1
627.0, 343.0, 558.0, 389.0, 240.9024698918631, 435.2470562795342,1,0,1
467.0, 503.0, 558.0, 389.0, 282.0638225650358, 544.9403637096449,0,0,1
243.0, 727.0, 558.0, 389.0, 288.0, 730.4135814728529,3,0,1
179.0, 791.0, 686.0, 261.0, 207.1955597979841, 852.0657251644383,1,0,1
51.0, 919.0, 750.0, 197.0, 206.69300907384363, 994.0623722885803,3,0,1
36.0, 934.0, 765.0, 182.0, 205.0, 1014.8349619519422,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 642.1970102702129,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 484.2478704134898,3,0,1
947.0, 23.0, 366.0, 581.0, 160.0, 295.0254226333724,3,0,1
947.0, 23.0, 558.0, 389.0, 160.0, 115.37764081484765,3,0,1
947.0, 23.0, 750.0, 197.0, 160.0, 115.37764081484765,0,0,1
962.0, 8.0, 799.0, 148.0, 114.9826073804208, 165.12419568312816,3,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 444.05517675171853,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 373.18092127009925,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 314.2499005568657,1,0,1
883.0, 87.0, 78.0, 869.0, 60.53924347066124, 232.96351645697658,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 974.6881552578753,3,0,1
947.0, 23.0, 78.0, 869.0, 47.0, 934.597239456655,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 861.6263691415206,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 1138.7014534108578,1,0,1
883.0, 87.0, 78.0, 869.0, 60.53924347066124, 1049.6780458788305,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
-1, -1, -1, -1, -1, -1,2,0,1
947.0, 23.0, 15.0, 932.0, -1, 1086.381608828132,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
-1, -1, -1, -1, -1, -1,1,0,1
947.0, 23.0, 15.0, 932.0, -1, 242.78591392418136,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 524.2299113938464,1,0,1
