dist_top, dist_bottom, dist_left, dist_right, dist_head_tail, dist_candy, move, score, result
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 852.8921385497699,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 1138.7014534108578,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 1018.4851496217311,3,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 889.692081565302,0,0,1
970.0, 0.0, 0.0, 947.0, 223.1882613400624, 1164.744177920628,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 978.9141944011232,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 565.4599897428641,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 592.5580140374443,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 786.2016280827711,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 621.3276108463232,3,0,1
947.0, 23.0, 398.0, 549.0, 176.0, 475.7141999141922,0,0,1
962.0, 8.0, 445.0, 502.0, 127.88275880665071, 457.40354174404905,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 615.3771201466626,0,0,1
962.0, 8.0, 62.0, 885.0, 21.93171219946131, 624.846381120992,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 460.6788469204984,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 320.0,2,0,1
947.0, 23.0, 398.0, 549.0, 128.0, 256.0,0,0,1
970.0, 0.0, 0.0, 947.0, 366.7219655270188, 486.0504089083765,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 1049.0686345516199,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 909.6109058273213,3,0,1
755.0, 215.0, 206.0, 741.0, 148.8086019019062, 781.2195594069569,1,0,1
659.0, 311.0, 270.0, 677.0, 158.39823231336896, 665.876865493914,2,0,1
627.0, 343.0, 142.0, 805.0, 106.07544484940895, 724.0773439350247,0,0,1
755.0, 215.0, 78.0, 869.0, 137.90213921473443, 861.0319390127174,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 642.1970102702129,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 579.5446488407947,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 884.3172507646789,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 755.2271181571806,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 892.3144064734133,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 873.4300200931956,2,0,1
947.0, 23.0, 302.0, 645.0, 159.0, 866.3671277235766,2,0,1
947.0, 23.0, 462.0, 485.0, 239.0, 892.5648435828066,0,0,1
962.0, 8.0, 511.0, 436.0, 210.535032714273, 920.4183831280208,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 703.9552542598144,3,0,1
947.0, 23.0, 206.0, 741.0, 32.0, 569.7438020724754,1,0,1
787.0, 183.0, 270.0, 677.0, 32.0, 407.29350596345137,2,0,1
723.0, 247.0, 142.0, 805.0, 32.0, 472.4743379274688,3,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 353.3624201864143,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 374.550397143028,0,0,1
962.0, 8.0, 223.0, 724.0, 98.15294188153507, 407.4530647816997,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 994.8994924111681,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 889.692081565302,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, 749.7839688870388,2,0,1
787.0, 183.0, 142.0, 805.0, 111.12605455067681, 792.2827778009566,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 829.805398873736,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 747.0475219154401,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 587.3882872512867,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 444.5582076623937,2,0,1
947.0, 23.0, 366.0, 581.0, 176.0, 295.0254226333724,1,0,1
819.0, 151.0, 430.0, 517.0, 127.94530081249565, 160.0,0,0,1
595.0, 375.0, 430.0, 517.0, 176.0, 181.01933598375618,3,0,1
531.0, 439.0, 558.0, 389.0, 127.94530081249565, 192.0,1,0,1
403.0, 567.0, 622.0, 325.0, 127.94530081249565, 326.3372488699382,2,0,1
339.0, 631.0, 462.0, 485.0, 136.7040599250805, 395.8181400592954,2,0,1
339.0, 631.0, 270.0, 677.0, 176.0, 480.0,2,0,1
339.0, 631.0, 110.0, 837.0, 176.0, 590.0508452667448,3,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 1244.0196943778662,2,0,1
947.0, 23.0, 142.0, 805.0, 32.0, 1159.53093964758,2,0,1
947.0, 23.0, 366.0, 581.0, 32.0, 1031.9689917822143,0,0,1
962.0, 8.0, 414.0, 533.0, 21.93171219946131, 1022.3585476729776,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 857.7557927522262,3,0,1
947.0, 23.0, 238.0, 709.0, 64.0, 665.876865493914,0,0,1
962.0, 8.0, 285.0, 662.0, 21.213203435596427, 637.3460598450421,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 671.7626068783525,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 615.532289973483,1,0,1
627.0, 343.0, 78.0, 869.0, 200.15993605114886, 672.7614733321165,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 571.5391500151148,2,0,1
947.0, 23.0, 206.0, 741.0, 96.0, 409.7999511957023,1,0,1
819.0, 151.0, 270.0, 677.0, 90.19977827023745, 286.2167011199731,3,0,1
755.0, 215.0, 398.0, 549.0, 90.19977827023745, 143.10835055998655,3,0,1
755.0, 215.0, 622.0, 325.0, 96.0, 115.37764081484765,1,0,1
691.0, 279.0, 686.0, 261.0, 69.33974329343886, 160.0,0,0,1
499.0, 471.0, 686.0, 261.0, 96.0, 249.92798962901293,3,0,1
403.0, 567.0, 814.0, 133.0, 90.19977827023745, 407.29350596345137,0,0,1
531.0, 439.0, 878.0, 69.0, 90.19977827023745, 386.6574711550263,0,0,1
755.0, 215.0, 878.0, 69.0, 96.0, 357.77087639996637,2,0,1
819.0, 151.0, 750.0, 197.0, 90.19977827023745, 257.9922479455536,0,0,1
947.0, 23.0, 654.0, 293.0, 90.19977827023745, 286.2167011199731,2,0,1
962.0, 8.0, 639.0, 308.0, 80.4114419718985, 293.6153946917634,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 257.4975728040946,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 115.37764081484765,0,0,1
627.0, 343.0, 78.0, 869.0, 160.0, 115.37764081484765,3,0,1
563.0, 407.0, 206.0, 741.0, 119.40686747419514, 172.32527382830412,1,0,1
435.0, 535.0, 270.0, 677.0, 119.40686747419514, 315.1634496574753,0,0,1
243.0, 727.0, 270.0, 677.0, 160.0, 496.7735902803208,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 794.219742892356,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 656.5851049178622,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 191.0,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 96.0,2,0,1
947.0, 23.0, 302.0, 645.0, 159.0, 672.7614733321165,2,0,1
947.0, 23.0, 494.0, 453.0, 192.0, 690.7850606375329,1,0,1
819.0, 151.0, 558.0, 389.0, 137.41178988718545, 588.3128419472075,1,0,1
627.0, 343.0, 558.0, 389.0, 189.02380802428036, 417.22895393296955,2,0,1
563.0, 407.0, 430.0, 517.0, 137.41178988718545, 303.5786553761644,1,0,1
435.0, 535.0, 366.0, 581.0, 138.13037319865606, 163.1686244349691,2,0,1
339.0, 631.0, 270.0, 677.0, 136.02940858505562, 90.50966799187809,2,0,1
339.0, 631.0, 46.0, 901.0, 189.02380802428036, 295.0254226333724,3,0,1
357.0, 613.0, 0.0, 947.0, 175.9232787325202, 343.91859501922835,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 940.196256108266,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 790.341698254622,0,0,1
970.0, 0.0, 0.0, 947.0, 128.08200498118384, 961.6761409123136,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 710.3808837518081,3,0,1
947.0, 23.0, 206.0, 741.0, 48.0, 710.5153059575846,1,0,1
819.0, 151.0, 270.0, 677.0, 48.0, 597.809334152621,1,0,1
595.0, 375.0, 270.0, 677.0, 48.0, 386.6574711550263,1,0,1
467.0, 503.0, 270.0, 677.0, 48.0, 275.27440854536405,3,0,1
403.0, 567.0, 430.0, 517.0, 48.0, 357.77087639996637,2,0,1
403.0, 567.0, 622.0, 325.0, 48.0, 536.4177476556868,2,0,1
403.0, 567.0, 846.0, 101.0, 48.0, 753.1905469401485,0,0,1
531.0, 439.0, 910.0, 37.0, 48.0, 850.2611363575311,2,0,1
627.0, 343.0, 782.0, 165.0, 48.0, 773.9767438366607,1,0,1
499.0, 471.0, 718.0, 229.0, 48.0, 659.6969000988257,0,0,1
275.0, 695.0, 718.0, 229.0, 48.0, 608.8415228940943,1,0,1
51.0, 919.0, 718.0, 229.0, 48.0, 637.5954830454808,0,0,1
36.0, 934.0, 733.0, 214.0, 34.438350715445125, 656.4891469019119,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 810.017901036761,0,0,1
962.0, 8.0, 62.0, 885.0, 21.93171219946131, 818.91696770796,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 958.499347939267,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 901.1281817810383,1,0,1
851.0, 119.0, 238.0, 709.0, 123.76186811776881, 791.6362801185908,2,0,1
787.0, 183.0, 110.0, 837.0, 117.13667231059623, 773.3149423100526,3,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 878.5083949513516,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 866.3671277235766,0,0,1
962.0, 8.0, 159.0, 788.0, 66.70832032063167, 879.1279770317857,3,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, -1,3,0,1
947.0, 23.0, 366.0, 581.0, 191.0, -1,3,0,1
947.0, 23.0, 526.0, 421.0, 240.0, -1,0,0,1
962.0, 8.0, 575.0, 372.0, 194.57903278616635, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 730.7208769427626,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 678.8225099390856,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 675.0407395113276,1,0,1
819.0, 151.0, 430.0, 517.0, 194.40164608356588, 558.8559742903353,2,0,1
755.0, 215.0, 302.0, 645.0, 135.91173606425605, 480.0,3,0,1
755.0, 215.0, 110.0, 837.0, 233.80333616097099, 516.9758214849123,3,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 443.69471486597627,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 1063.007525843538,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 930.2042786399126,3,0,1
755.0, 215.0, 206.0, 741.0, 111.42710621747295, 792.2827778009566,3,0,1
755.0, 215.0, 398.0, 549.0, 144.0, 665.876865493914,2,0,1
755.0, 215.0, 590.0, 357.0, 144.0, 576.8882040742383,3,0,1
755.0, 215.0, 782.0, 165.0, 144.0, 544.0,1,0,1
627.0, 343.0, 878.0, 69.0, 111.42710621747295, 426.9332500520427,3,0,1
-1, -1, -1, -1, -1, -1,3,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 904.8143455980348,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 800.0,2,0,1
947.0, 23.0, 302.0, 645.0, 159.0, 678.8225099390856,3,0,1
947.0, 23.0, 462.0, 485.0, 239.0, 576.8882040742383,1,0,1
819.0, 151.0, 526.0, 421.0, 233.9401632896754, 435.2470562795342,3,0,1
755.0, 215.0, 654.0, 293.0, 231.32660893204655, 315.1634496574753,0,0,1
883.0, 87.0, 718.0, 229.0, 145.60219778561037, 420.89428601490897,3,0,1
947.0, 23.0, 846.0, 101.0, 217.51321798916038, 484.2478704134898,0,0,1
962.0, 8.0, 895.0, 52.0, 210.304541082688, 507.7341824222592,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 718.7551738944214,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 345.30131769224397,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 232.96351645697658,3,0,1
755.0, 215.0, 206.0, 741.0, 119.40686747419514, 96.0,0,0,1
883.0, 87.0, 270.0, 677.0, 119.40686747419514, 131.93938001976514,3,0,1
947.0, 23.0, 334.0, 613.0, 115.37764081484765, 194.64840096954302,2,0,1
947.0, 23.0, 526.0, 421.0, 156.05127362504928, 295.0254226333724,0,0,1
962.0, 8.0, 575.0, 372.0, 114.9826073804208, 342.6047285137787,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 752.9787513602226,3,0,1
947.0, 23.0, 206.0, 741.0, 48.0, 736.6953237261656,2,0,1
947.0, 23.0, 398.0, 549.0, 48.0, 769.3321779309637,1,0,1
819.0, 151.0, 494.0, 453.0, 48.0, 687.0691377146844,1,0,1
595.0, 375.0, 494.0, 453.0, 48.0, 499.85597925802585,1,0,1
403.0, 567.0, 494.0, 453.0, 48.0, 373.18092127009925,3,0,1
307.0, 663.0, 622.0, 325.0, 48.0, 458.1702740248433,1,0,1
179.0, 791.0, 686.0, 261.0, 48.0, 512.9990253402048,2,0,1
83.0, 887.0, 558.0, 389.0, 48.0, 404.7715405015526,0,0,1
243.0, 727.0, 494.0, 453.0, 48.0, 321.5960198758685,0,0,1
435.0, 535.0, 494.0, 453.0, 48.0, 390.60977970347847,3,0,1
531.0, 439.0, 622.0, 325.0, 48.0, 550.5488170907281,0,0,1
691.0, 279.0, 686.0, 261.0, 48.0, 701.8147903827619,3,0,1
755.0, 215.0, 814.0, 133.0, 48.0, 839.961903898028,3,0,1
-1, -1, -1, -1, -1, -1,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 746.362512456246,2,0,1
947.0, 23.0, 206.0, 741.0, 64.0, 631.1386535461127,1,0,1
787.0, 183.0, 270.0, 677.0, 64.0, 461.5105632593906,1,0,1
595.0, 375.0, 270.0, 677.0, 64.0, 320.0,1,0,1
371.0, 599.0, 270.0, 677.0, 64.0, 257.9922479455536,0,0,1
179.0, 791.0, 270.0, 677.0, 64.0, 340.1646660075088,1,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 472.0010593208452,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 329.460164511584,1,0,1
627.0, 343.0, 78.0, 869.0, 200.15993605114886, 186.59046063504962,0,0,1
467.0, 503.0, 78.0, 869.0, 224.0, 172.32527382830412,0,0,1
307.0, 663.0, 78.0, 869.0, 224.0, 275.27440854536405,3,0,1
243.0, 727.0, 206.0, 741.0, 158.39823231336896, 289.77232442039735,1,0,1
115.0, 855.0, 270.0, 677.0, 160.0, 417.22895393296955,3,0,1
51.0, 919.0, 398.0, 549.0, 160.0, 505.9644256269407,1,0,1
36.0, 934.0, 477.0, 470.0, 170.1763790894612, 549.6780876112855,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 384.66738879192764,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 411.8507011041744,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 869.5383832816123,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 778.5936038781721,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 1044.0234671692012,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 928.0,1,0,1
819.0, 151.0, 206.0, 741.0, 127.94530081249565, 815.8431221748456,2,0,1
755.0, 215.0, 78.0, 869.0, 135.91173606425605, 878.6899339357428,3,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 817.2153938833997,2,0,1
947.0, 23.0, 238.0, 709.0, -1, 729.7122720634483,2,0,1
947.0, 23.0, 430.0, 517.0, -1, 704.0,0,0,1
962.0, 8.0, 510.0, 437.0, -1, 723.4369357449203,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 932.0262871829314,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 758.6092538323006,0,0,1
970.0, 0.0, 0.0, 947.0, 159.66527487215245, 954.7298047091648,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 768.6253964058175,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 665.876865493914,1,0,1
851.0, 119.0, 238.0, 709.0, 123.76186811776881, 550.5488170907281,1,0,1
659.0, 311.0, 238.0, 709.0, 223.14121089570165, 409.7999511957023,0,0,1
467.0, 503.0, 238.0, 709.0, 293.20641193534635, 326.3372488699382,3,0,1
403.0, 567.0, 366.0, 581.0, 220.58558429779586, 192.0,3,0,1
403.0, 567.0, 558.0, 389.0, 255.5621255194126, 544.9403637096449,0,0,1
531.0, 439.0, 622.0, 325.0, 220.29071700822982, 407.29350596345137,1,0,1
723.0, 247.0, 622.0, 325.0, 255.5621255194126, 303.5786553761644,0,0,1
915.0, 55.0, 622.0, 325.0, 310.16124838541646, 303.5786553761644,0,0,1
962.0, 8.0, 606.0, 341.0, -1, 335.9538658804211,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 778.3064948977363,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 689.3010953132165,2,0,1
947.0, 23.0, 270.0, 677.0, 143.0, 544.0,2,0,1
947.0, 23.0, 462.0, 485.0, 239.0, 385.33102652135346,0,0,1
970.0, 0.0, 0.0, 947.0, 270.9778588741154, 800.2130966186445,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 846.2629614960116,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 865.5662886226565,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 249.28898892650673,0,0,1
962.0, 8.0, 63.0, 884.0, 15.033296378372908, 234.8829495727606,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 647.6055898461656,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 611.3591415853696,2,0,1
947.0, 23.0, 366.0, 581.0, 160.0, 621.3276108463232,0,0,1
962.0, 8.0, 414.0, 533.0, 113.0, 647.3831940975916,0,0,0
-1, -1, -1, -1, -1, -1,2,0,1
947.0, 23.0, 15.0, 932.0, -1, 483.25666058524223,2,0,1
970.0, 0.0, 0.0, 947.0, 27.459060435491963, 501.6024322110091,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 206.0, 741.0, 96.0, -1,3,0,1
947.0, 23.0, 398.0, 549.0, 96.0, -1,1,0,1
787.0, 183.0, 462.0, 485.0, 96.0, -1,3,0,1
723.0, 247.0, 590.0, 357.0, 90.19977827023745, -1,2,0,1
723.0, 247.0, 782.0, 165.0, 96.0, -1,0,0,1
851.0, 119.0, 878.0, 69.0, 90.19977827023745, -1,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 930.8925824175419,0,0,1
962.0, 8.0, 61.0, 886.0, 21.213203435596427, 891.2025583446224,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 705.9072176993234,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 515.9844958911071,2,0,1
947.0, 23.0, 366.0, 581.0, 144.0, 357.77087639996637,3,0,1
947.0, 23.0, 558.0, 389.0, 144.0, 172.32527382830412,1,0,1
819.0, 151.0, 654.0, 293.0, 111.42710621747295, 90.50966799187809,1,0,1
627.0, 343.0, 654.0, 293.0, 144.0, 263.8787600395303,2,0,1
563.0, 407.0, 526.0, 421.0, 111.42710621747295, 373.18092127009925,0,0,1
691.0, 279.0, 430.0, 517.0, 111.42710621747295, 346.132922444543,1,0,1
883.0, 87.0, 430.0, 517.0, 144.0, 288.0,0,0,1
962.0, 8.0, 415.0, 532.0, 127.88275880665071, 313.12936623702353,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 702.0434459490381,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 729.4635014858522,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 345.30131769224397,2,0,1
947.0, 23.0, 174.0, 773.0, -1, 230.7552816296953,2,0,1
947.0, 23.0, 366.0, 581.0, -1, 202.3857702507763,2,0,1
947.0, 23.0, 590.0, 357.0, -1, 346.132922444543,0,0,1
970.0, 0.0, 0.0, 947.0, -1, 370.71417561242515,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 861.2554789375798,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 810.1752896750185,1,0,1
819.0, 151.0, 270.0, 677.0, 127.94530081249565, 675.0407395113276,0,0,1
627.0, 343.0, 270.0, 677.0, 176.0, 484.2478704134898,2,0,1
531.0, 439.0, 142.0, 805.0, 127.94530081249565, 429.32505167995964,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 171.39719951037708,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 194.5379140424817,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 213.76856644511605,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 237.9012400135821,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 1015.5909609680464,0,0,1
962.0, 8.0, 61.0, 886.0, 21.213203435596427, 982.7644682221677,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 374.2098341839776,2,0,1
947.0, 23.0, 238.0, 709.0, -1, 364.85613603172413,0,0,1
962.0, 8.0, 286.0, 661.0, -1, 394.23977475642914,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 356.87672941787616,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 204.89997559785115,2,0,1
947.0, 23.0, 398.0, 549.0, 112.0, 172.32527382830412,1,0,1
819.0, 151.0, 462.0, 485.0, 97.32420048477151, 131.93938001976514,3,0,1
723.0, 247.0, 526.0, 421.0, 79.30952023559341, 202.3857702507763,1,0,1
595.0, 375.0, 590.0, 357.0, 97.32420048477151, 320.0,0,0,1
403.0, 567.0, 590.0, 357.0, 112.0, 461.5105632593906,0,0,1
179.0, 791.0, 590.0, 357.0, 112.0, 659.6969000988257,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 987.8952373607234,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 910.7359661284933,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, 779.250922360699,2,0,1
723.0, 247.0, 142.0, 805.0, 146.01369798755184, 730.4135814728529,1,0,1
595.0, 375.0, 78.0, 869.0, 186.59046063504962, 659.6969000988257,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 949.2739330667413,2,0,1
947.0, 23.0, 206.0, 741.0, 32.0, 861.6263691415206,0,0,1
962.0, 8.0, 255.0, 692.0, 21.213203435596427, 858.8748453645618,3,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,1,0,1
883.0, 87.0, 78.0, 869.0, 32.0, -1,1,0,1
659.0, 311.0, 78.0, 869.0, 32.0, -1,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 702.0434459490381,0,0,1
962.0, 8.0, 62.0, 885.0, 21.93171219946131, 693.2135313162893,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 873.1007960138394,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 730.4135814728529,0,0,1
962.0, 8.0, 223.0, 724.0, 98.15294188153507, 695.6795239188804,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 249.16059078433733,2,0,1
947.0, 23.0, 206.0, 741.0, -1, 160.0,1,0,1
819.0, 151.0, 302.0, 645.0, -1, 101.19288512538814,3,0,1
755.0, 215.0, 462.0, 485.0, -1, 257.9922479455536,0,0,1
883.0, 87.0, 526.0, 421.0, -1, 334.0898082851376,0,0,1
962.0, 8.0, 510.0, 437.0, -1, 350.7720057245162,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 964.9792743888337,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 814.609108714112,3,0,1
947.0, 23.0, 334.0, 613.0, 175.0, 667.3439892589129,0,0,1
962.0, 8.0, 382.0, 565.0, 176.63804799646084, 631.4467515159137,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 794.219742892356,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 687.0691377146844,3,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 628.700246540432,0,0,1
962.0, 8.0, 415.0, 532.0, 178.63090438107287, 632.8111882702455,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 729.9321886312454,2,0,1
947.0, 23.0, 238.0, 709.0, -1, 652.6744977398764,3,0,1
947.0, 23.0, 398.0, 549.0, -1, 640.7995006240252,3,0,1
947.0, 23.0, 590.0, 357.0, -1, 678.0678432133469,0,0,1
962.0, 8.0, 638.0, 309.0, -1, 709.2312739861378,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 806.8116260937246,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 687.0691377146844,0,0,1
627.0, 343.0, 78.0, 869.0, 144.0, 621.3276108463232,3,0,1
563.0, 407.0, 206.0, 741.0, 111.42710621747295, 484.2478704134898,1,0,1
435.0, 535.0, 270.0, 677.0, 111.42710621747295, 420.89428601490897,3,0,1
371.0, 599.0, 430.0, 517.0, 122.37646832622684, 286.2167011199731,0,0,1
499.0, 471.0, 494.0, 453.0, 111.42710621747295, 192.0,3,0,1
563.0, 407.0, 622.0, 325.0, 111.42710621747295, 90.50966799187809,3,0,1
563.0, 407.0, 846.0, 101.0, 144.0, 172.32527382830412,0,0,1
691.0, 279.0, 910.0, 37.0, 111.42710621747295, 295.0254226333724,3,0,1
-1, -1, -1, -1, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 754.6343485423918,0,0,1
962.0, 8.0, 62.0, 885.0, 21.93171219946131, 740.3573461511677,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 444.05517675171853,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 301.8873962258113,3,0,1
755.0, 215.0, 206.0, 741.0, 97.32420048477151, 194.64840096954302,1,0,1
627.0, 343.0, 270.0, 677.0, 97.32420048477151, 71.55417527999327,1,0,1
403.0, 567.0, 270.0, 677.0, 112.0, 163.1686244349691,2,0,1
339.0, 631.0, 142.0, 805.0, 97.32420048477151, 243.70473938764508,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 677.8325751983302,2,0,1
